THOR_DATA_VIET_ID,MSNDATE,SOURCERECORD,MISSIONID,latitude,longitude,record_x,record_y,n_weapons,WEAPONTYPE,WEAPONTYPECLASS,weapon_weight_lb,weapon_weight_lb_used,weight_is_imputed,recorded_tonnage_t,known_tonnage_t,MFUNC_DESC,TGTCOUNTRY,MFUNC_DESC_CLASS,mission_key
1925049,1967-03-28,CACTA6669,MX018,16.87692329,106.9346892,9018.87827138439,17449.07372037301,1,MK-11/MK-12,,57,57,False,0.025854765090000002,0.025854765090000002,CLOSE AIR SUPPORT,SOUTH VIETNAM,KINETIC,CACTA6669|1967-03-28|MX018
1925633,1967-05-06,CACTA6669,ME013,16.86544116,106.9064176,6008.126972077745,16172.319117299612,3,500LB GP MK-82,,500,500,False,0.680388555,0.680388555,DIRECT AIR SUPPORT,SOUTH VIETNAM,KINETIC,CACTA6669|1967-05-06|ME013
1925677,1967-05-21,CACTA6669,MX011,16.84808989,106.9259502,8088.228587439439,14242.945922459798,4,2000LB M-66,,2000,2000,False,3.62873896,3.62873896,DIRECT AIR SUPPORT,SOUTH VIETNAM,KINETIC,CACTA6669|1967-05-21|MX011
1925928,1967-09-23,CACTA6669,ME030,16.88120902,106.9591352,11622.226729303105,17925.62515334133,6,500LB GP MK-82,,500,500,False,1.36077711,1.36077711,DIRECT AIR SUPPORT,SOUTH VIETNAM,KINETIC,CACTA6669|1967-09-23|ME030
1926599,1966-07-22,CACTA6669,J0085,16.77254008,106.887666,4011.1970472029443,5842.190341499247,4,750LB BLU-1/27,,694,694,False,1.25917241912,1.25917241912,DIRECT AIR SUPPORT,SOUTH VIETNAM,KINETIC,CACTA6669|1966-07-22|J0085
1926889,1966-07-05,CACTA6669,M0029,16.81957665,106.8825015,3461.2096009583825,11072.418292260843,4,250LB MK-81,,260,260,False,0.4717360648,0.4717360648,DIRECT AIR SUPPORT,SOUTH VIETNAM,KINETIC,CACTA6669|1966-07-05|M0029
1926922,1966-09-07,CACTA6669,ME041,16.86603666,106.9392707,9506.77980783003,16238.53569611637,4,500LB GP M-64,,561,561,False,1.01786127828,1.01786127828,DIRECT AIR SUPPORT,SOUTH VIETNAM,KINETIC,CACTA6669|1966-09-07|ME041
1927068,1966-10-14,CACTA6669,ME026,16.87005034,106.99186709999998,15107.972511420387,16684.83654929109,8,250LB MK-81,,260,260,False,0.9434721296,0.9434721296,DIRECT AIR SUPPORT,SOUTH VIETNAM,KINETIC,CACTA6669|1966-10-14|ME026
1927246,1967-01-09,CACTA6669,ME035,16.85993798,107.0095912,16995.480013794455,15560.393420888024,12,500LB GP MK-82,,500,500,False,2.72155422,2.72155422,DIRECT AIR SUPPORT,SOUTH VIETNAM,KINETIC,CACTA6669|1967-01-09|ME035
1927359,1968-07-22,CACTA6669,MX008,16.86670741,106.8670129,1811.7690820475477,16313.119693163337,12,500LB GP MK-82,,500,500,False,2.72155422,2.72155422,CLOSE AIR SUPPORT,SOUTH VIETNAM,KINETIC,CACTA6669|1968-07-22|MX008
1927384,1967-06-05,CACTA6669,ME016,16.865301000000002,106.921432,7607.068111182367,16156.734036381413,2,MK-11/MK-12,,57,57,False,0.051709530180000005,0.051709530180000005,DIRECT AIR SUPPORT,SOUTH VIETNAM,KINETIC,CACTA6669|1967-06-05|ME016
1928186,1969-05-22,CACTA6669,ME318,16.85278286,106.9072291,6094.546724740495,14764.78037735499,16,5.0IN HE RKT,,132,132,False,0.9579870854400001,0.9579870854400001,CLOSE AIR SUPPORT,SOUTH VIETNAM,KINETIC,CACTA6669|1969-05-22|ME318
1928556,1966-07-14,CACTA6669,M0017,16.73730124,106.8873185,3974.1904371604414,1923.8101126601146,76,2.75IN HE RKT,,18,18,False,0.62051436216,0.62051436216,DIRECT AIR SUPPORT,SOUTH VIETNAM,KINETIC,CACTA6669|1966-07-14|M0017
1929009,1967-10-23,CACTA6669,MX031,16.83053076,106.8704113,2173.677754197303,12290.459750167285,2,500LB GP MK-82,,500,500,False,0.45359237,0.45359237,DIRECT AIR SUPPORT,SOUTH VIETNAM,KINETIC,CACTA6669|1967-10-23|MX031
1929504,1967-01-25,CACTA6669,MX046,16.87652021,106.9769187,13516.059965879935,17404.253269340934,1,2000LB M-66,,2000,2000,False,0.90718474,0.90718474,DIRECT AIR SUPPORT,SOUTH VIETNAM,KINETIC,CACTA6669|1967-01-25|MX046
1929619,1968-02-28,CACTA6669,MX028,16.81435791,106.9575088,11449.025144914105,10492.120880783807,12,250LB MK-81,,260,260,False,1.4152081944000001,1.4152081944000001,DIRECT AIR SUPPORT,SOUTH VIETNAM,KINETIC,CACTA6669|1968-02-28|MX028
1929686,1966-10-03,CACTA6669,MX029,16.79713296,106.8663311,1739.1615806717455,8576.793829077698,1,2000LB M-66,,2000,2000,False,0.90718474,0.90718474,DIRECT AIR SUPPORT,SOUTH VIETNAM,KINETIC,CACTA6669|1966-10-03|MX029
1929848,1967-09-01,CACTA6669,MX014,16.81313972,106.8946351,4753.363280455376,10356.664333094732,10,500LB GP MK-82,,500,500,False,2.2679618500000003,2.2679618500000003,DIRECT AIR SUPPORT,SOUTH VIETNAM,KINETIC,CACTA6669|1967-09-01|MX014
1929889,1969-04-23,CACTA6669,ME322,16.87014984,106.8858174,3814.3325311548165,16695.90044449234,8,500LB GP MK-82,,500,500,False,1.81436948,1.81436948,CLOSE AIR SUPPORT,SOUTH VIETNAM,KINETIC,CACTA6669|1969-04-23|ME322
1930499,1966-07-19,CACTA6669,M0048,16.84731796,106.9118664,6588.390617561309,14157.111222735166,16,250LB MK-81,,260,260,False,1.8869442592,1.8869442592,CLOSE AIR SUPPORT,SOUTH VIETNAM,KINETIC,CACTA6669|1966-07-19|M0048
1930781,1968-02-01,CACTA6669,MX020,16.80286924,106.9301841,8539.11286445751,9214.639062890426,18,500LB GP MK-82,,500,500,False,4.08233133,4.08233133,CLOSE AIR SUPPORT,SOUTH VIETNAM,KINETIC,CACTA6669|1968-02-01|MX020
1930932,1966-08-12,CACTA6669,M0049,16.802673100000003,106.8532504,346.14758355608274,9192.829289978768,6,250LB MK-81,,260,260,False,0.7076040972000001,0.7076040972000001,DIRECT AIR SUPPORT,SOUTH VIETNAM,KINETIC,CACTA6669|1966-08-12|M0049
1931362,1966-12-03,CACTA6669,MX027,16.84180912,106.92119479999998,7581.807771893438,13544.556163038449,5,500LB GP MK-82,,500,500,False,1.1339809250000001,1.1339809250000001,DIRECT AIR SUPPORT,SOUTH VIETNAM,KINETIC,CACTA6669|1966-12-03|MX027
1932431,1968-12-05,CACTA6669,JH019,16.72889524,107.0119634,17248.104705435722,989.1055592858648,4,750LB BLU-1/27,,694,694,False,1.25917241912,1.25917241912,CLOSE AIR SUPPORT,SOUTH VIETNAM,KINETIC,CACTA6669|1968-12-05|JH019
1932530,1968-05-14,CACTA6669,JR014,16.816666,107.05,21298.768370428705,10748.768779023201,6,750LB GP M-117,,799,799,False,2.1745218217800004,2.1745218217800004,CLOSE AIR SUPPORT,SOUTH VIETNAM,KINETIC,CACTA6669|1968-05-14|JR014
1932781,1967-10-23,CACTA6669,ME013,16.8753801,106.9065173,6018.74440811114,17277.478821524437,23,250LB MK-81,,260,260,False,2.7124823726,2.7124823726,DIRECT AIR SUPPORT,SOUTH VIETNAM,KINETIC,CACTA6669|1967-10-23|ME013
1933076,1966-07-06,CACTA6669,M0045,16.7282313,106.8909805,4364.17088602207,915.2787996895844,2,250LB MK-81,,260,260,False,0.2358680324,0.2358680324,DIRECT AIR SUPPORT,SOUTH VIETNAM,KINETIC,CACTA6669|1966-07-06|M0045
1933153,1969-06-01,CACTA6669,JG802,16.872777,106.9475,10383.149580584995,16988.027307975794,4,2000LB MK-84,,1970,1970,False,3.5743078756,3.5743078756,STRIKE,LAOS,KINETIC,CACTA6669|1969-06-01|JG802
1933215,1967-02-03,CACTA6669,MX033,16.807386899999997,106.9302298,8543.979633030274,9716.97993519522,3,250LB MK-81,,260,260,False,0.35380204860000003,0.35380204860000003,DIRECT AIR SUPPORT,SOUTH VIETNAM,KINETIC,CACTA6669|1967-02-03|MX033
1933317,1969-08-04,CACTA6669,ME307,16.84094944,106.9164943,7081.2334682691235,13448.964108500504,8,250LB MK-81,,260,260,False,0.9434721296,0.9434721296,LANDING ZONE PREP,SOUTH VIETNAM,KINETIC,CACTA6669|1969-08-04|ME307
1933481,1967-01-20,CACTA6669,MX029,16.87269565,106.9036748,5716.035662646442,16978.981600693423,12,500LB GP MK-82,,500,500,False,2.72155422,2.72155422,DIRECT AIR SUPPORT,SOUTH VIETNAM,KINETIC,CACTA6669|1967-01-20|MX029
1933585,1966-10-03,CACTA6669,MX019,16.84039283,106.8789537,3083.3907488346213,13387.071900380844,1,2000LB M-66,,2000,2000,False,0.90718474,0.90718474,DIRECT AIR SUPPORT,SOUTH VIETNAM,KINETIC,CACTA6669|1966-10-03|MX019
1934040,1968-01-14,CACTA6669,MX034,16.84863773,106.9634915,12086.145852563353,14303.86295107269,2,2000LB M-66,,2000,2000,False,1.81436948,1.81436948,DIRECT AIR SUPPORT,SOUTH VIETNAM,KINETIC,CACTA6669|1968-01-14|MX034
1934048,1966-09-05,CACTA6669,ME057,16.86405643,106.8604173,1109.3782987263505,16018.344166527308,2,MK-11/MK-12,,57,57,False,0.051709530180000005,0.051709530180000005,CLOSE AIR SUPPORT,SOUTH VIETNAM,KINETIC,CACTA6669|1966-09-05|ME057
1934080,1966-10-07,CACTA6669,MX028,16.84795732,106.9400248,9587.086813971675,14228.204811034346,2,2000LB M-66,,2000,2000,False,1.81436948,1.81436948,DIRECT AIR SUPPORT,SOUTH VIETNAM,KINETIC,CACTA6669|1966-10-07|MX028
1934275,1969-08-01,CACTA6669,K0004,16.84609697,106.9456361,10184.655708756407,14021.343329251406,12,500LB GP MK-82,,500,500,False,2.72155422,2.72155422,DIRECT AIR SUPPORT,SOUTH VIETNAM,KINETIC,CACTA6669|1969-08-01|K0004
1934545,1969-06-15,CACTA6669,ME508,16.86787032,106.936474,9208.948480323163,16442.42938530772,12,500LB GP MK-82,,500,500,False,2.72155422,2.72155422,CLOSE AIR SUPPORT,SOUTH VIETNAM,KINETIC,CACTA6669|1969-06-15|ME508
1934723,1966-12-20,CACTA6669,MX036,16.88159975,106.9178426,7224.8191152387535,17969.072347029098,4,500LB GP MK-82,,500,500,False,0.90718474,0.90718474,DIRECT AIR SUPPORT,SOUTH VIETNAM,KINETIC,CACTA6669|1966-12-20|MX036
1934964,1968-02-04,CACTA6669,L0006,16.867,106.867,1810.3953114874919,16345.654216750358,8,250LB MK-81,,260,260,False,0.9434721296,0.9434721296,ARMED RECCE,LAOS,KINETIC,CACTA6669|1968-02-04|L0006
1935100,1969-07-21,CACTA6669,ME320,16.83772503,106.8742355,2580.931504207927,13090.426075078762,8,500BLU11/23/32,,500,500,False,1.81436948,1.81436948,CLOSE AIR SUPPORT,SOUTH VIETNAM,KINETIC,CACTA6669|1969-07-21|ME320
1935413,1969-04-22,CACTA6669,JG906,16.85935891,106.8800795,3203.2815159914385,15496.003774715899,24,M-61,,50,50,False,0.544310844,0.544310844,CLOSE AIR SUPPORT,SOUTH VIETNAM,KINETIC,CACTA6669|1969-04-22|JG906
1935903,1967-01-10,CACTA6669,MX024,16.86619788,107.0162265,17702.098602635895,16256.462542190284,4,500LB GP MK-82,,500,500,False,0.90718474,0.90718474,DIRECT AIR SUPPORT,SOUTH VIETNAM,KINETIC,CACTA6669|1967-01-10|MX024
1935932,1966-07-29,CACTA6669,M0061,16.82614058,106.8562934,670.2083443127084,11802.294007111108,4,500LB GP M-64,,561,561,False,1.01786127828,1.01786127828,CLOSE AIR SUPPORT,SOUTH VIETNAM,KINETIC,CACTA6669|1966-07-29|M0061
1935981,1968-06-19,CACTA6669,VY002,16.76715989,106.9795366,13794.850194465102,5243.940509115419,6,M-3,,50,50,False,0.136077711,0.136077711,AIR INTERDICTION,SOUTH VIETNAM,KINETIC,CACTA6669|1968-06-19|VY002
1936111,1966-09-28,CACTA6669,ME073,16.82786273,106.8656935,1671.2611071078468,11993.788350031933,4,500LB GP MK-82,,500,500,False,0.90718474,0.90718474,CLOSE AIR SUPPORT,SOUTH VIETNAM,KINETIC,CACTA6669|1966-09-28|ME073
1936342,1969-05-12,CACTA6669,MX021,16.86827354,106.8933069,4611.918159707017,16487.265403629237,3,500BLU11/23/32,,500,500,False,0.680388555,0.680388555,CLOSE AIR SUPPORT,SOUTH VIETNAM,KINETIC,CACTA6669|1969-05-12|MX021
1936379,1966-10-25,CACTA6669,ME029,16.86974709,107.0228334,18405.69276636819,16651.11668778633,4,MK-11/MK-12,,57,57,False,0.10341906036000001,0.10341906036000001,DIRECT AIR SUPPORT,SOUTH VIETNAM,KINETIC,CACTA6669|1966-10-25|ME029
1936490,1969-12-28,CACTA6669,R0036,16.84355461,106.927781,8283.197513101635,13738.645795547385,12,500LB GP MK-82,,500,500,False,2.72155422,2.72155422,DIRECT AIR SUPPORT,SOUTH VIETNAM,KINETIC,CACTA6669|1969-12-28|R0036
1936716,1967-10-22,CACTA6669,MX017,16.87125244,106.9609095,11811.178752900712,16818.503970610564,2,2000LB M-66,,2000,2000,False,1.81436948,1.81436948,DIRECT AIR SUPPORT,SOUTH VIETNAM,KINETIC,CACTA6669|1967-10-22|MX017
1936788,1969-11-26,CACTA6669,MX119,16.84091437,106.92024740000002,7480.915506127135,13445.064502423174,3,1000LB MK-83,,985,985,False,1.34036545335,1.34036545335,CLOSE AIR SUPPORT,SOUTH VIETNAM,KINETIC,CACTA6669|1969-11-26|MX119
1936957,1967-01-07,CACTA6669,MX026,16.84731796,106.9118664,6588.390617561309,14157.111222735166,5,2000LB M-66,,2000,2000,False,4.535923700000001,4.535923700000001,DIRECT AIR SUPPORT,SOUTH VIETNAM,KINETIC,CACTA6669|1967-01-07|MX026
1936983,1968-03-03,CACTA6669,ME352,16.8279196,106.9567098,11363.936565274173,12000.112005510393,10,250LB MK-81,,260,260,False,1.179340162,1.179340162,DIRECT AIR SUPPORT,SOUTH VIETNAM,KINETIC,CACTA6669|1968-03-03|ME352
1937498,1966-07-29,CACTA6669,M0039,16.8270187,106.859117,970.9043561663378,11899.936496096165,1,MK-11/MK-12,,57,57,False,0.025854765090000002,0.025854765090000002,CLOSE AIR SUPPORT,SOUTH VIETNAM,KINETIC,CACTA6669|1966-07-29|M0039
1937985,1967-01-13,CACTA6669,MX041,16.74170719,106.8995545,5277.249086061895,2413.729399709584,13,500LB GP MK-82,,500,500,False,2.9483504050000002,2.9483504050000002,DIRECT AIR SUPPORT,SOUTH VIETNAM,KINETIC,CACTA6669|1967-01-13|MX041
1938062,1969-04-20,CACTA6669,B0062,16.84741385,106.9015449,5489.214428885574,14167.773704250803,22,500LB GP MK-82,,500,500,False,4.9895160700000005,4.9895160700000005,DIRECT AIR SUPPORT,SOUTH VIETNAM,KINETIC,CACTA6669|1969-04-20|B0062
1939085,1966-10-16,CACTA6669,ME033,16.87359047,106.9046223,5816.938577800837,17078.481044953412,8,250LB MK-81,,260,260,False,0.9434721296,0.9434721296,DIRECT AIR SUPPORT,SOUTH VIETNAM,KINETIC,CACTA6669|1966-10-16|ME033
1939377,1968-05-05,CACTA6669,ME532,16.86436322,107.0190223,17999.83408568624,16052.457658072568,12,500LB GP MK-82,,500,500,False,2.72155422,2.72155422,DIRECT AIR SUPPORT,SOUTH VIETNAM,KINETIC,CACTA6669|1968-05-05|ME532
1939541,1966-11-14,CACTA6669,ME006,16.86854015,106.8642153,1513.8419100811373,16516.91108302201,4,500LB GP MK-82,,500,500,False,0.90718474,0.90718474,DIRECT AIR SUPPORT,SOUTH VIETNAM,KINETIC,CACTA6669|1966-11-14|ME006
1939744,1969-11-22,CACTA6669,ME329,16.836176000000002,106.943658,9974.000240188438,12918.181797858582,12,1000LB MK-83,,985,985,False,5.3614618134,5.3614618134,CLOSE AIR SUPPORT,SOUTH VIETNAM,KINETIC,CACTA6669|1969-11-22|ME329
1940079,1966-11-19,CACTA6669,MX018,16.84314639,106.8742889,2586.618275362699,13693.253802592475,25,500LB GP MK-82,,500,500,False,5.669904625,5.669904625,DIRECT AIR SUPPORT,SOUTH VIETNAM,KINETIC,CACTA6669|1966-11-19|MX018
1940102,1969-08-06,CACTA6669,MX318,16.86577819,106.8698193,2110.6333998211026,16209.795143426709,4,500LB GP MK-82,,500,500,False,0.90718474,0.90718474,DIRECT AIR SUPPORT,SOUTH VIETNAM,KINETIC,CACTA6669|1969-08-06|MX318
1940249,1968-07-19,CACTA6669,ME304,16.8567853,106.8650385,1601.50764069374,15209.831399553923,6,500LB GP MK-82,,500,500,False,1.36077711,1.36077711,DIRECT AIR SUPPORT,SOUTH VIETNAM,KINETIC,CACTA6669|1968-07-19|ME304
1940383,1969-12-03,CACTA6669,ME210,16.84536168,106.9277993,8285.146350408359,13939.58281163876,6,500LB GP MK-82,,500,500,False,1.36077711,1.36077711,DIRECT AIR SUPPORT,SOUTH VIETNAM,KINETIC,CACTA6669|1969-12-03|ME210
1940551,1966-07-12,CACTA6669,M0005,16.8509845,106.9062727,5992.69601439389,14564.811869074234,4,500LB GP M-64,,561,561,False,1.01786127828,1.01786127828,DIRECT AIR SUPPORT,SOUTH VIETNAM,KINETIC,CACTA6669|1966-07-12|M0005
1941002,1966-08-17,CACTA6669,M0060,16.72639841,106.8937759,4661.8637715351815,711.4707305921158,3,MK-11/MK-12,,57,57,False,0.07756429527,0.07756429527,CLOSE AIR SUPPORT,SOUTH VIETNAM,KINETIC,CACTA6669|1966-08-17|M0060
1941006,1967-03-14,CACTA6669,ME043,16.85556314,106.8997494,5298.004735840047,15073.933408006284,11,500LB GP MK-82,,500,500,False,2.4947580350000003,2.4947580350000003,DIRECT AIR SUPPORT,SOUTH VIETNAM,KINETIC,CACTA6669|1967-03-14|ME043
1941008,1968-01-25,CACTA6669,L0037,16.8,106.917,7135.08740409429,8895.594131564903,8,250LB MK-81,,260,260,False,0.9434721296,0.9434721296,DIRECT AIR SUPPORT,SOUTH VIETNAM,KINETIC,CACTA6669|1968-01-25|L0037
1941584,1967-03-10,CACTA6669,ME020,16.83914236,106.9164761,7079.295280347465,13248.02598045977,12,500LB GP MK-82,,500,500,False,2.72155422,2.72155422,DIRECT AIR SUPPORT,SOUTH VIETNAM,KINETIC,CACTA6669|1967-03-10|ME020
1941757,1969-09-01,CACTA6669,ME311,16.73412335,107.031712,19351.208990636915,1570.4448672256483,12,250LB MK-81,,260,260,False,1.4152081944000001,1.4152081944000001,CLOSE AIR SUPPORT,SOUTH VIETNAM,KINETIC,CACTA6669|1969-09-01|ME311
1941785,1968-09-01,CACTA6669,JH010,16.87431872,106.9234003,7816.679940100094,17159.458750282498,8,500LB GP MK-82,,500,500,False,1.81436948,1.81436948,CLOSE AIR SUPPORT,SOUTH VIETNAM,KINETIC,CACTA6669|1968-09-01|JH010
1942432,1967-01-03,CACTA6669,MX037,16.73096773,106.888194,4067.425795701168,1219.5559328074198,6,250LB MK-81,,260,260,False,0.7076040972000001,0.7076040972000001,DIRECT AIR SUPPORT,SOUTH VIETNAM,KINETIC,CACTA6669|1967-01-03|MX037
1942906,1968-08-07,CACTA6669,ME369,16.88100971,106.884048,3625.9023273830876,17903.46289251188,12,500LB GP MK-82,,500,500,False,2.72155422,2.72155422,DIRECT AIR SUPPORT,SOUTH VIETNAM,KINETIC,CACTA6669|1968-08-07|ME369
1943147,1969-10-01,CACTA6669,ME506,16.84463354,106.9090242,6285.7138202502965,13858.61733775183,7,500BLU11/23/32,,500,500,False,1.587573295,1.587573295,LANDING ZONE PREP,SOUTH VIETNAM,KINETIC,CACTA6669|1969-10-01|ME506
1943370,1966-07-07,CACTA6669,M0027,16.74592014,106.93242279999998,8777.520628209573,2882.1880659167155,4,500BLU11/23/32,,500,500,False,0.90718474,0.90718474,DIRECT AIR SUPPORT,SOUTH VIETNAM,KINETIC,CACTA6669|1966-07-07|M0027
1943493,1969-05-31,CACTA6669,ME344,16.85541479,106.91570149999998,6996.805150447311,15057.437640638575,4,500BLU11/23/32,,500,500,False,0.90718474,0.90718474,CLOSE AIR SUPPORT,SOUTH VIETNAM,KINETIC,CACTA6669|1969-05-31|ME344
1944090,1969-08-18,CACTA6669,JG205,16.877777,106.954166,11093.037530370908,17544.001941198476,4,2000LB MK-84,,1970,1970,False,3.5743078756,3.5743078756,STRIKE,LAOS,KINETIC,CACTA6669|1969-08-18|JG205
1944253,1966-07-26,CACTA6669,M0039,16.86497702,106.8585493,910.4478021478753,16120.709104046999,2,500LB GP MK-82,,500,500,False,0.45359237,0.45359237,DIRECT AIR SUPPORT,SOUTH VIETNAM,KINETIC,CACTA6669|1966-07-26|M0039
1944634,1967-12-20,CACTA6669,ME011,16.86313878,106.9589489,11602.38692656499,15916.306142091746,23,500LB GP MK-82,,500,500,False,5.216312255,5.216312255,CLOSE AIR SUPPORT,SOUTH VIETNAM,KINETIC,CACTA6669|1967-12-20|ME011
1945268,1968-12-07,CACTA6669,JH010,16.85452002,106.9147541,6895.912884677982,14957.943756124583,16,M-39,,50,50,False,0.36287389600000003,0.36287389600000003,AIR INTERDICTION,SOUTH VIETNAM,KINETIC,CACTA6669|1968-12-07|JH010
1945505,1968-02-11,CACTA6669,L0014,16.867,106.917,7135.08740409429,16345.654216750358,18,500LB GP MK-82,,500,500,False,4.08233133,4.08233133,DIRECT AIR SUPPORT,SOUTH VIETNAM,KINETIC,CACTA6669|1968-02-11|L0014
1945653,1969-02-11,CACTA6669,ME521,16.88152051,106.9262889,8124.2980516747975,17960.261261042,7,500BLU11/23/32,,500,500,False,1.587573295,1.587573295,CLOSE AIR SUPPORT,SOUTH VIETNAM,KINETIC,CACTA6669|1969-02-11|ME521
1946156,1968-04-10,CACTA6669,ME524,16.8297177,106.9576666,11465.829873158016,12200.051603109803,24,500LB GP MK-82,,500,500,False,5.44310844,5.44310844,CLOSE AIR SUPPORT,SOUTH VIETNAM,KINETIC,CACTA6669|1968-04-10|ME524
1946174,1966-12-05,CACTA6669,ME010,16.85995875,106.91293190000002,6701.859806057339,15562.702939514322,1,500LB GP MK-82,,500,500,False,0.226796185,0.226796185,DIRECT AIR SUPPORT,SOUTH VIETNAM,KINETIC,CACTA6669|1966-12-05|ME010
1946233,1967-01-04,CACTA6669,MX017,16.85354628,106.9222517,7694.361113349429,14849.668808253802,19,250LB MK-81,,260,260,False,2.2407463078000003,2.2407463078000003,DIRECT AIR SUPPORT,SOUTH VIETNAM,KINETIC,CACTA6669|1967-01-04|MX017
1946264,1968-04-09,CACTA6669,MX009,16.80548274,106.9405305,9640.940749795327,9505.247003675862,6,MK-11/MK-12,,57,57,False,0.15512859054,0.15512859054,CLOSE AIR SUPPORT,SOUTH VIETNAM,KINETIC,CACTA6669|1968-04-09|MX009
1946323,1968-01-31,CACTA6669,ME001,16.82696768,106.86474640000002,1570.4007894906904,11894.26333093867,6,500LB GP MK-82,,500,500,False,1.36077711,1.36077711,DIRECT AIR SUPPORT,SOUTH VIETNAM,KINETIC,CACTA6669|1968-01-31|ME001
1946644,1968-02-05,CACTA6669,ME921,16.85639703,106.9072654,6098.412451200258,15166.657745385815,6,500LB GP MK-82,,500,500,False,1.36077711,1.36077711,DIRECT AIR SUPPORT,SOUTH VIETNAM,KINETIC,CACTA6669|1968-02-05|ME921
1946730,1967-01-05,CACTA6669,MX032,16.86175414,107.0086719,16897.58022497907,15762.341198862481,4,500LB GP MK-82,,500,500,False,0.90718474,0.90718474,DIRECT AIR SUPPORT,SOUTH VIETNAM,KINETIC,CACTA6669|1967-01-05|MX032
1947155,1968-01-19,CACTA6669,MX034,16.84530689,107.02726509999998,18877.641525302584,13933.490441607895,27,500LB GP MK-82,,500,500,False,6.123496995,6.123496995,DIRECT AIR SUPPORT,SOUTH VIETNAM,KINETIC,CACTA6669|1968-01-19|MX034
1947311,1966-12-15,CACTA6669,ME047,16.85651875,106.8941283,4699.392201405073,15180.192391856906,12,250LB MK-81,,260,260,False,1.4152081944000001,1.4152081944000001,DIRECT AIR SUPPORT,SOUTH VIETNAM,KINETIC,CACTA6669|1966-12-15|ME047
1947911,1967-03-15,CACTA6669,MX037,16.85824102,106.9983123,15794.346620927505,15371.700078169242,1,1000LB GP M-65,,1104,1104,False,0.50076597648,0.50076597648,DIRECT AIR SUPPORT,SOUTH VIETNAM,KINETIC,CACTA6669|1967-03-15|MX037
1947914,1968-07-16,CACTA6669,ME522,16.82120234,106.9022215,5561.268162281815,11253.186772557736,20,500LB GP MK-82,,500,500,False,4.535923700000001,4.535923700000001,LANDING ZONE PREP,SOUTH VIETNAM,KINETIC,CACTA6669|1968-07-16|ME522
1947926,1966-10-11,CACTA6669,ME002,16.84318917,106.8695973,2086.991766929081,13698.01072155406,6,500LB GP MK-82,,500,500,False,1.36077711,1.36077711,DIRECT AIR SUPPORT,SOUTH VIETNAM,KINETIC,CACTA6669|1966-10-11|ME002
1947943,1969-04-22,CACTA6669,ME347,16.85114936,106.8884442,4094.0705549321924,14583.143464681048,4,500BLU11/23/32,,500,500,False,0.90718474,0.90718474,DIRECT AIR SUPPORT,SOUTH VIETNAM,KINETIC,CACTA6669|1969-04-22|ME347
1948338,1967-01-06,CACTA6669,MX039,16.72712045,106.9134771,6759.92024863261,791.7579154264891,8,500LB GP MK-82,,500,500,False,1.81436948,1.81436948,DIRECT AIR SUPPORT,SOUTH VIETNAM,KINETIC,CACTA6669|1967-01-06|MX039
1948377,1966-08-21,CACTA6669,M0037,16.84057222,106.8592493,984.9934914438227,13407.019158271563,1,2000LB M-66,,2000,2000,False,0.90718474,0.90718474,DIRECT AIR SUPPORT,SOUTH VIETNAM,KINETIC,CACTA6669|1966-08-21|M0037
1949081,1966-09-12,CACTA6669,ME020,16.86543243,106.907356,6108.060793271311,16171.348385589881,16,250LB MK-81,,260,260,False,1.8869442592,1.8869442592,DIRECT AIR SUPPORT,SOUTH VIETNAM,KINETIC,CACTA6669|1966-09-12|ME020
1949090,1968-01-20,CACTA6669,ME019,16.83792968,106.949306,10575.477458970174,13113.18211681624,12,250LB MK-81,,260,260,False,1.4152081944000001,1.4152081944000001,CLOSE AIR SUPPORT,SOUTH VIETNAM,KINETIC,CACTA6669|1968-01-20|ME019
1949344,1966-10-05,CACTA6669,MX011,16.86525698,106.926124,8106.737217153224,16151.83923571044,6,500BLU11/23/32,,500,500,False,1.36077711,1.36077711,CLOSE AIR SUPPORT,SOUTH VIETNAM,KINETIC,CACTA6669|1966-10-05|MX011
1949630,1968-05-06,CACTA6669,JG801,16.82994873,106.9332731,8868.072341937559,12225.740967012709,95,2.75IN HE RKT,,18,18,False,0.7756429527,0.7756429527,AIR INTERDICTION,SOUTH VIETNAM,KINETIC,CACTA6669|1968-05-06|JG801
1949719,1969-09-29,CACTA6669,ME318,16.85980934,106.9288842,8400.681519433221,15546.089305524492,12,250LB MK-81,,260,260,False,1.4152081944000001,1.4152081944000001,CLOSE AIR SUPPORT,SOUTH VIETNAM,KINETIC,CACTA6669|1969-09-29|ME318
1950007,1968-07-02,CACTA6669,JH805,16.87702931,106.9234277,7819.5978713676495,17460.86260649592,4,500LB GP M-64,,561,561,False,1.01786127828,1.01786127828,CLOSE AIR SUPPORT,SOUTH VIETNAM,KINETIC,CACTA6669|1968-07-02|JH805
1950152,1967-10-12,CACTA6669,ME006,16.80873396,106.8823945,3449.8147598802184,9866.766173081494,18,500LB GP MK-82,,500,500,False,4.08233133,4.08233133,DIRECT AIR SUPPORT,SOUTH VIETNAM,KINETIC,CACTA6669|1967-10-12|ME006
1950234,1966-12-04,CACTA6669,MX041,16.87284321,106.8877212,4017.075507273777,16995.389524068923,6,500LB GP MK-82,,500,500,False,1.36077711,1.36077711,DIRECT AIR SUPPORT,SOUTH VIETNAM,KINETIC,CACTA6669|1966-12-04|MX041
